
Shortest Distance to Surfaces Surfaces=ER
 ==================== 
Shortest Distance to Surfaces,Unit,Category,Surfaces,Time,ID,
0,µm,Surface,ER,1,2073,
0,µm,Surface,ER,1,2074,
0,µm,Surface,ER,1,2075,
0,µm,Surface,ER,1,2076,
0,µm,Surface,ER,1,2077,
0,µm,Surface,ER,1,2078,
0,µm,Surface,ER,1,2079,
0.358698,µm,Surface,ER,1,2080,
0,µm,Surface,ER,1,2081,
0,µm,Surface,ER,1,2082,
0,µm,Surface,ER,1,2084,
0,µm,Surface,ER,1,2085,
0,µm,Surface,ER,1,2086,
0,µm,Surface,ER,1,2087,
0,µm,Surface,ER,1,2088,
0,µm,Surface,ER,1,2090,
0,µm,Surface,ER,1,2091,
0,µm,Surface,ER,1,2092,
0,µm,Surface,ER,1,2093,
0.12369,µm,Surface,ER,1,2094,
0,µm,Surface,ER,1,2097,
0,µm,Surface,ER,1,2098,
0,µm,Surface,ER,1,2099,
0,µm,Surface,ER,1,2100,
0,µm,Surface,ER,1,2101,
0,µm,Surface,ER,1,2102,
0,µm,Surface,ER,1,2103,
0,µm,Surface,ER,1,2104,
0,µm,Surface,ER,1,2105,
0,µm,Surface,ER,1,2106,
0,µm,Surface,ER,1,2107,
0,µm,Surface,ER,1,2109,
0,µm,Surface,ER,1,2110,
0,µm,Surface,ER,1,2111,
0,µm,Surface,ER,1,2112,
0,µm,Surface,ER,1,2113,
0,µm,Surface,ER,1,2115,
0,µm,Surface,ER,1,2116,
0,µm,Surface,ER,1,2117,
0,µm,Surface,ER,1,2118,
0.305401,µm,Surface,ER,1,2119,
0,µm,Surface,ER,1,2120,
0,µm,Surface,ER,1,2121,
0,µm,Surface,ER,1,2122,
0.18656,µm,Surface,ER,1,2123,
0,µm,Surface,ER,1,2124,
0,µm,Surface,ER,1,2125,
0,µm,Surface,ER,1,2126,
0,µm,Surface,ER,1,2127,
0.0270904,µm,Surface,ER,1,2128,
0,µm,Surface,ER,1,2129,
0,µm,Surface,ER,1,2130,
0,µm,Surface,ER,1,2131,
0.176651,µm,Surface,ER,1,2132,
0,µm,Surface,ER,1,2133,
0.0147959,µm,Surface,ER,1,2134,
0,µm,Surface,ER,1,2135,
0,µm,Surface,ER,1,2136,
0,µm,Surface,ER,1,2137,
0,µm,Surface,ER,1,2138,
0,µm,Surface,ER,1,2140,
0,µm,Surface,ER,1,2141,
0,µm,Surface,ER,1,2142,
0,µm,Surface,ER,1,2143,
0,µm,Surface,ER,1,2144,
0,µm,Surface,ER,1,2145,
0,µm,Surface,ER,1,2146,
0,µm,Surface,ER,1,2147,
0,µm,Surface,ER,1,2148,
0,µm,Surface,ER,1,2149,
0,µm,Surface,ER,1,2150,
0,µm,Surface,ER,1,2151,
0,µm,Surface,ER,1,2152,
0,µm,Surface,ER,1,2153,
0,µm,Surface,ER,1,2154,
0,µm,Surface,ER,1,2155,
0,µm,Surface,ER,1,2156,
0,µm,Surface,ER,1,2157,
0,µm,Surface,ER,1,2158,
0,µm,Surface,ER,1,2160,
0,µm,Surface,ER,1,2162,
0,µm,Surface,ER,1,2163,
0,µm,Surface,ER,1,2164,
0,µm,Surface,ER,1,2165,
0,µm,Surface,ER,1,2166,
0,µm,Surface,ER,1,2167,
0,µm,Surface,ER,1,2168,
0.207355,µm,Surface,ER,1,2169,
0,µm,Surface,ER,1,2170,
0,µm,Surface,ER,1,2171,
0,µm,Surface,ER,1,2172,
0,µm,Surface,ER,1,2173,
0,µm,Surface,ER,1,2174,
0,µm,Surface,ER,1,2175,
0,µm,Surface,ER,1,2176,
0,µm,Surface,ER,1,2178,
0,µm,Surface,ER,1,2180,
0,µm,Surface,ER,1,2181,
0,µm,Surface,ER,1,2182,
0,µm,Surface,ER,1,2183,
0,µm,Surface,ER,1,2184,
0,µm,Surface,ER,1,2185,
0,µm,Surface,ER,1,2186,
0,µm,Surface,ER,1,2187,
0,µm,Surface,ER,1,2188,
0,µm,Surface,ER,1,2189,
0,µm,Surface,ER,1,2190,
0,µm,Surface,ER,1,2191,
0,µm,Surface,ER,1,2192,
0,µm,Surface,ER,1,2193,
0,µm,Surface,ER,1,2194,
0.183224,µm,Surface,ER,1,2195,
0,µm,Surface,ER,1,2196,
0,µm,Surface,ER,1,2197,
0,µm,Surface,ER,1,2198,
0,µm,Surface,ER,1,2201,
0,µm,Surface,ER,1,2202,
0,µm,Surface,ER,1,2203,
0,µm,Surface,ER,1,2204,
0,µm,Surface,ER,1,2205,
0,µm,Surface,ER,1,2206,
0,µm,Surface,ER,1,2207,
0,µm,Surface,ER,1,2208,
0,µm,Surface,ER,1,2209,
0,µm,Surface,ER,1,2210,
0,µm,Surface,ER,1,2211,
0,µm,Surface,ER,1,2212,
0,µm,Surface,ER,1,2213,
0,µm,Surface,ER,1,2214,
0,µm,Surface,ER,1,2215,
0,µm,Surface,ER,1,2216,
0,µm,Surface,ER,1,2217,
0,µm,Surface,ER,1,2218,
0,µm,Surface,ER,1,2219,
0,µm,Surface,ER,1,2220,
0,µm,Surface,ER,1,2221,
0,µm,Surface,ER,1,2222,
0.220534,µm,Surface,ER,1,2223,
0,µm,Surface,ER,1,2224,
0,µm,Surface,ER,1,2225,
0.104807,µm,Surface,ER,1,2226,
0,µm,Surface,ER,1,2227,
0,µm,Surface,ER,1,2228,
0,µm,Surface,ER,1,2229,
0,µm,Surface,ER,1,2230,
0,µm,Surface,ER,1,2231,
0,µm,Surface,ER,1,2232,
0,µm,Surface,ER,1,2233,
0,µm,Surface,ER,1,2234,
0,µm,Surface,ER,1,2235,
0.03628,µm,Surface,ER,1,2236,
0,µm,Surface,ER,1,2237,
0,µm,Surface,ER,1,2238,
0,µm,Surface,ER,1,2239,
0,µm,Surface,ER,1,2240,
0,µm,Surface,ER,1,2241,
0,µm,Surface,ER,1,2242,
0,µm,Surface,ER,1,2244,
0,µm,Surface,ER,1,2245,
0,µm,Surface,ER,1,2246,
0,µm,Surface,ER,1,2247,
0,µm,Surface,ER,1,2248,
0,µm,Surface,ER,1,2250,
0,µm,Surface,ER,1,2251,
0,µm,Surface,ER,1,2252,
0.0661177,µm,Surface,ER,1,2253,
0,µm,Surface,ER,1,2254,
0,µm,Surface,ER,1,2255,
0,µm,Surface,ER,1,2256,
0.0747318,µm,Surface,ER,1,2257,
0,µm,Surface,ER,1,2258,
0,µm,Surface,ER,1,2259,
0,µm,Surface,ER,1,2260,
0,µm,Surface,ER,1,2261,
0,µm,Surface,ER,1,2262,
0,µm,Surface,ER,1,2263,
0,µm,Surface,ER,1,2264,
0.0082641,µm,Surface,ER,1,2265,
0.0337449,µm,Surface,ER,1,2266,
0,µm,Surface,ER,1,2267,
0,µm,Surface,ER,1,2268,
0,µm,Surface,ER,1,2269,
0,µm,Surface,ER,1,2270,
0,µm,Surface,ER,1,2271,
0,µm,Surface,ER,1,2272,
0,µm,Surface,ER,1,2273,
0,µm,Surface,ER,1,2274,
0,µm,Surface,ER,1,2275,
0,µm,Surface,ER,1,2277,
0,µm,Surface,ER,1,2278,
0,µm,Surface,ER,1,2279,
0,µm,Surface,ER,1,2280,
0.509224,µm,Surface,ER,1,2281,
0.225421,µm,Surface,ER,1,2282,
0,µm,Surface,ER,1,2283,
0,µm,Surface,ER,1,2284,
0,µm,Surface,ER,1,2285,
0,µm,Surface,ER,1,2287,
0,µm,Surface,ER,1,2288,
0,µm,Surface,ER,1,2289,
0,µm,Surface,ER,1,2290,
0,µm,Surface,ER,1,2291,
0,µm,Surface,ER,1,2292,
0,µm,Surface,ER,1,2293,
0,µm,Surface,ER,1,2294,
0,µm,Surface,ER,1,2295,
0,µm,Surface,ER,1,2296,
0,µm,Surface,ER,1,2297,
0.0647049,µm,Surface,ER,1,2298,
0,µm,Surface,ER,1,2299,
0,µm,Surface,ER,1,2300,
0,µm,Surface,ER,1,2301,
0,µm,Surface,ER,1,2302,
0,µm,Surface,ER,1,2303,
0,µm,Surface,ER,1,2305,
0,µm,Surface,ER,1,2306,
0,µm,Surface,ER,1,2307,
0,µm,Surface,ER,1,2308,
0,µm,Surface,ER,1,2309,
0,µm,Surface,ER,1,2310,
0,µm,Surface,ER,1,2311,
0,µm,Surface,ER,1,2312,
0,µm,Surface,ER,1,2313,
0,µm,Surface,ER,1,2314,
0,µm,Surface,ER,1,2315,
0,µm,Surface,ER,1,2316,
0,µm,Surface,ER,1,2317,
0,µm,Surface,ER,1,2318,
0,µm,Surface,ER,1,2320,
0,µm,Surface,ER,1,2322,
0,µm,Surface,ER,1,2323,
0,µm,Surface,ER,1,2324,
0,µm,Surface,ER,1,2325,
0,µm,Surface,ER,1,2326,
0,µm,Surface,ER,1,2327,
0,µm,Surface,ER,1,2328,
0,µm,Surface,ER,1,2329,
0.141204,µm,Surface,ER,1,2330,
0,µm,Surface,ER,1,2331,
0,µm,Surface,ER,1,2332,
0,µm,Surface,ER,1,2333,
0,µm,Surface,ER,1,2334,
0,µm,Surface,ER,1,2335,
0.0804606,µm,Surface,ER,1,2336,
0,µm,Surface,ER,1,2337,
0,µm,Surface,ER,1,2338,
0,µm,Surface,ER,1,2339,
0,µm,Surface,ER,1,2340,
0,µm,Surface,ER,1,2341,
0,µm,Surface,ER,1,2342,
0,µm,Surface,ER,1,2343,
0,µm,Surface,ER,1,2344,
0,µm,Surface,ER,1,2345,
0,µm,Surface,ER,1,2347,
0,µm,Surface,ER,1,2348,
0,µm,Surface,ER,1,2349,
0,µm,Surface,ER,1,2350,
0.0971244,µm,Surface,ER,1,2351,
0,µm,Surface,ER,1,2352,
0,µm,Surface,ER,1,2353,
0,µm,Surface,ER,1,2354,
0,µm,Surface,ER,1,2355,
0,µm,Surface,ER,1,2356,
0,µm,Surface,ER,1,2357,
0,µm,Surface,ER,1,2358,
0,µm,Surface,ER,1,2359,
0,µm,Surface,ER,1,2360,
0,µm,Surface,ER,1,2361,
0,µm,Surface,ER,1,2362,
0,µm,Surface,ER,1,2363,
0,µm,Surface,ER,1,2364,
0,µm,Surface,ER,1,2365,
0,µm,Surface,ER,1,2366,
0,µm,Surface,ER,1,2367,
0,µm,Surface,ER,1,2368,
0,µm,Surface,ER,1,2369,
0,µm,Surface,ER,1,2370,
0,µm,Surface,ER,1,2371,
0,µm,Surface,ER,1,2372,
0,µm,Surface,ER,1,2373,
0,µm,Surface,ER,1,2374,
0,µm,Surface,ER,1,2377,
0,µm,Surface,ER,1,2378,
0,µm,Surface,ER,1,2379,
0,µm,Surface,ER,1,2380,
0,µm,Surface,ER,1,2381,
0,µm,Surface,ER,1,2382,
0,µm,Surface,ER,1,2383,
0,µm,Surface,ER,1,2384,
0,µm,Surface,ER,1,2385,
0,µm,Surface,ER,1,2386,
0,µm,Surface,ER,1,2387,
0,µm,Surface,ER,1,2388,
0,µm,Surface,ER,1,2389,
0,µm,Surface,ER,1,2390,
0,µm,Surface,ER,1,2391,
0,µm,Surface,ER,1,2392,
0,µm,Surface,ER,1,2393,
0,µm,Surface,ER,1,2394,
0,µm,Surface,ER,1,2395,
0,µm,Surface,ER,1,2396,
0,µm,Surface,ER,1,2397,
0.138906,µm,Surface,ER,1,2398,
0,µm,Surface,ER,1,2399,
0,µm,Surface,ER,1,2400,
0,µm,Surface,ER,1,2401,
0,µm,Surface,ER,1,2402,
0.327357,µm,Surface,ER,1,2403,
0,µm,Surface,ER,1,2404,
0,µm,Surface,ER,1,2405,
0,µm,Surface,ER,1,2406,
0,µm,Surface,ER,1,2407,
0,µm,Surface,ER,1,2408,
0,µm,Surface,ER,1,2409,
0,µm,Surface,ER,1,2410,
0,µm,Surface,ER,1,2411,
0,µm,Surface,ER,1,2412,
0,µm,Surface,ER,1,2413,
0,µm,Surface,ER,1,2414,
0,µm,Surface,ER,1,2415,
0,µm,Surface,ER,1,2416,
0,µm,Surface,ER,1,2417,
0,µm,Surface,ER,1,2418,
0,µm,Surface,ER,1,2419,
0,µm,Surface,ER,1,2420,
0,µm,Surface,ER,1,2421,
0.0249372,µm,Surface,ER,1,2422,
0.51053,µm,Surface,ER,1,2423,
0,µm,Surface,ER,1,2424,
0,µm,Surface,ER,1,2425,
0.0745855,µm,Surface,ER,1,2426,
0,µm,Surface,ER,1,2427,
0,µm,Surface,ER,1,2428,
0,µm,Surface,ER,1,2429,
0,µm,Surface,ER,1,2430,
0,µm,Surface,ER,1,2431,
0,µm,Surface,ER,1,2432,
0,µm,Surface,ER,1,2433,
0,µm,Surface,ER,1,2434,
0,µm,Surface,ER,1,2435,
0,µm,Surface,ER,1,2436,
0,µm,Surface,ER,1,2437,
0,µm,Surface,ER,1,2438,
0,µm,Surface,ER,1,2439,
0,µm,Surface,ER,1,2440,
0,µm,Surface,ER,1,2441,
0.455207,µm,Surface,ER,1,2442,
0,µm,Surface,ER,1,2443,
0,µm,Surface,ER,1,2444,
0,µm,Surface,ER,1,2445,
0,µm,Surface,ER,1,2446,
0,µm,Surface,ER,1,2447,
0,µm,Surface,ER,1,2448,
0.00379249,µm,Surface,ER,1,2449,
0,µm,Surface,ER,1,2450,
0,µm,Surface,ER,1,2451,
0,µm,Surface,ER,1,2452,
0,µm,Surface,ER,1,2453,
0,µm,Surface,ER,1,2454,
0,µm,Surface,ER,1,2455,
0,µm,Surface,ER,1,2456,
0.0111646,µm,Surface,ER,1,2457,
0,µm,Surface,ER,1,2458,
0,µm,Surface,ER,1,2459,
0,µm,Surface,ER,1,2460,
0,µm,Surface,ER,1,2462,
0,µm,Surface,ER,1,2463,
0,µm,Surface,ER,1,2465,
0,µm,Surface,ER,1,2466,
0,µm,Surface,ER,1,2467,
1.38539,µm,Surface,ER,1,2468,
0,µm,Surface,ER,1,2469,
0,µm,Surface,ER,1,2470,
0,µm,Surface,ER,1,2471,
0,µm,Surface,ER,1,2472,
1.73605,µm,Surface,ER,1,2473,
1.44207,µm,Surface,ER,1,2474,
0.17944,µm,Surface,ER,1,2475,
0,µm,Surface,ER,1,2476,
0.373709,µm,Surface,ER,1,2477,
0,µm,Surface,ER,1,2478,
1.17752,µm,Surface,ER,1,2479,
0,µm,Surface,ER,1,2480,
0.468914,µm,Surface,ER,1,2481,
0,µm,Surface,ER,1,2482,
0,µm,Surface,ER,1,2483,
0,µm,Surface,ER,1,2484,
3.16583,µm,Surface,ER,1,2485,
1.93666,µm,Surface,ER,1,2492,
1.94818,µm,Surface,ER,1,2494,
2.76727,µm,Surface,ER,1,2497,
0,µm,Surface,ER,1,2498,
4.01943,µm,Surface,ER,1,2506,
2.53782,µm,Surface,ER,1,2509,
4.36515,µm,Surface,ER,1,2515,
3.13951,µm,Surface,ER,1,2517,
